,2017_a,2050_a,Diff,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
24,0.0,3.427902368,0.10387582933333332,0.0,0.10387582933333332,0.20775165866666664,0.31162748799999995,0.4155033173333333,0.5193791466666666,0.6232549759999999,0.7271308053333332,0.8310066346666665,0.9348824639999997,1.038758293333333,1.1426341226666663,1.2465099519999996,1.3503857813333329,1.4542616106666661,1.5581374399999994,1.6620132693333327,1.765889098666666,1.8697649279999993,1.9736407573333326,2.077516586666666,2.1813924159999996,2.285268245333333,2.3891440746666666,2.493019904,2.5968957333333336,2.700771562666667,2.8046473920000006,2.908523221333334,3.0123990506666676,3.116274880000001,3.2201507093333346,3.324026538666668,3.4279023680000016
25,0.0,3.42175439,0.10368952696969697,0.0,0.10368952696969697,0.20737905393939393,0.3110685809090909,0.41475810787878786,0.5184476348484848,0.6221371618181817,0.7258266887878786,0.8295162157575755,0.9332057427272724,1.0368952696969693,1.1405847966666662,1.2442743236363631,1.34796385060606,1.451653377575757,1.5553429045454539,1.6590324315151508,1.7627219584848477,1.8664114854545446,1.9701010124242415,2.0737905393939386,2.1774800663636356,2.2811695933333325,2.3848591203030294,2.4885486472727263,2.592238174242423,2.69592770121212,2.799617228181817,2.903306755151514,3.006996282121211,3.1106858090909077,3.2143753360606047,3.3180648630303016,3.4217543899999985
26,0.0,3.440488879,0.10425723875757575,0.0,0.10425723875757575,0.2085144775151515,0.31277171627272726,0.417028955030303,0.5212861937878788,0.6255434325454545,0.7298006713030303,0.834057910060606,0.9383151488181818,1.0425723875757575,1.1468296263333333,1.251086865090909,1.3553441038484848,1.4596013426060606,1.5638585813636363,1.668115820121212,1.7723730588787878,1.8766302976363636,1.9808875363939393,2.085144775151515,2.189402013909091,2.293659252666667,2.397916491424243,2.502173730181819,2.606430968939395,2.710688207696971,2.814945446454547,2.919202685212123,3.023459923969699,3.127717162727275,3.231974401484851,3.336231640242427,3.4404888790000028
27,0.0,2.452677785,0.07432356924242424,0.0,0.07432356924242424,0.14864713848484848,0.22297070772727273,0.29729427696969696,0.3716178462121212,0.4459414154545454,0.5202649846969697,0.5945885539393939,0.6689121231818181,0.7432356924242424,0.8175592616666666,0.8918828309090908,0.966206400151515,1.0405299693939394,1.1148535386363636,1.1891771078787878,1.263500677121212,1.3378242463636363,1.4121478156060605,1.4864713848484847,1.560794954090909,1.6351185233333332,1.7094420925757574,1.7837656618181816,1.8580892310606059,1.93241280030303,2.0067363695454543,2.0810599387878788,2.155383508030303,2.2297070772727277,2.304030646515152,2.3783542157575766,2.452677785000001
28,2.261778224,3.125885077,0.026185056151515153,2.261778224,2.2879632801515153,2.3141483363030306,2.340333392454546,2.3665184486060613,2.3927035047575766,2.418888560909092,2.4450736170606073,2.4712586732121227,2.497443729363638,2.5236287855151533,2.5498138416666687,2.575998897818184,2.6021839539696994,2.6283690101212147,2.65455406627273,2.6807391224242454,2.7069241785757607,2.733109234727276,2.7592942908787914,2.7854793470303068,2.811664403181822,2.8378494593333374,2.8640345154848528,2.890219571636368,2.9164046277878835,2.942589683939399,2.968774740090914,2.9949597962424295,3.021144852393945,3.04732990854546,3.0735149646969755,3.099700020848491,3.125885077000006
29,2.261778224,3.382736672,0.03396843781818182,2.261778224,2.295746661818182,2.329715099636364,2.3636835374545457,2.3976519752727277,2.4316204130909096,2.4655888509090915,2.4995572887272735,2.5335257265454554,2.5674941643636373,2.6014626021818192,2.635431040000001,2.669399477818183,2.703367915636365,2.737336353454547,2.771304791272729,2.805273229090911,2.8392416669090927,2.8732101047272747,2.9071785425454566,2.9411469803636385,2.9751154181818205,3.0090838560000024,3.0430522938181843,3.0770207316363662,3.110989169454548,3.14495760727273,3.178926045090912,3.212894482909094,3.246862920727276,3.280831358545458,3.3147997963636398,3.3487682341818217,3.3827366720000036
30,2.261778224,3.246131579,0.029828889545454547,2.261778224,2.2916071135454543,2.3214360030909087,2.351264892636363,2.3810937821818174,2.410922671727272,2.440751561272726,2.4705804508181806,2.500409340363635,2.5302382299090893,2.5600671194545437,2.589896008999998,2.6197248985454524,2.649553788090907,2.679382677636361,2.7092115671818155,2.73904045672727,2.7688693462727243,2.7986982358181787,2.828527125363633,2.8583560149090874,2.888184904454542,2.918013793999996,2.9478426835454505,2.977671573090905,3.0075004626363593,3.0373293521818137,3.067158241727268,3.0969871312727224,3.1268160208181768,3.156644910363631,3.1864737999090855,3.21630268945454,3.2461315789999943
31,2.261778224,3.297440623,0.03138370906060606,2.261778224,2.293161933060606,2.3245456421212123,2.3559293511818185,2.3873130602424246,2.418696769303031,2.450080478363637,2.481464187424243,2.5128478964848493,2.5442316055454555,2.5756153146060616,2.606999023666668,2.638382732727274,2.66976644178788,2.7011501508484863,2.7325338599090925,2.7639175689696986,2.795301278030305,2.826684987090911,2.858068696151517,2.8894524052121233,2.9208361142727295,2.9522198233333357,2.983603532393942,3.014987241454548,3.046370950515154,3.0777546595757603,3.1091383686363665,3.1405220776969727,3.171905786757579,3.203289495818185,3.234673204878791,3.2660569139393973,3.2974406230000035
32,2.261778224,3.029039174,0.023250331818181813,2.261778224,2.2850285558181818,2.3082788876363636,2.3315292194545454,2.354779551272727,2.378029883090909,2.401280214909091,2.4245305467272726,2.4477808785454545,2.4710312103636363,2.494281542181818,2.517531874,2.5407822058181817,2.5640325376363635,2.5872828694545453,2.610533201272727,2.633783533090909,2.6570338649090908,2.6802841967272726,2.7035345285454544,2.726784860363636,2.750035192181818,2.773285524,2.7965358558181816,2.8197861876363635,2.8430365194545453,2.866286851272727,2.889537183090909,2.9127875149090907,2.9360378467272725,2.9592881785454543,2.982538510363636,3.005788842181818,3.029039174
33,2.261778224,3.168070678,0.027463407696969696,2.261778224,2.2892416316969695,2.316705039393939,2.3441684470909085,2.371631854787878,2.3990952624848476,2.426558670181817,2.4540220778787867,2.481485485575756,2.5089488932727257,2.5364123009696953,2.563875708666665,2.5913391163636343,2.618802524060604,2.6462659317575734,2.673729339454543,2.7011927471515125,2.728656154848482,2.7561195625454515,2.783582970242421,2.8110463779393906,2.83850978563636,2.8659731933333297,2.893436601030299,2.9209000087272687,2.9483634164242383,2.975826824121208,3.0032902318181773,3.030753639515147,3.0582170472121164,3.085680454909086,3.1131438626060555,3.140607270303025,3.1680706779999945
34,0.0,3.066773529,0.09293253118181818,0.0,0.09293253118181818,0.18586506236363637,0.2787975935454545,0.37173012472727274,0.46466265590909095,0.5575951870909092,0.6505277182727274,0.7434602494545456,0.8363927806363638,0.929325311818182,1.0222578430000002,1.1151903741818183,1.2081229053636364,1.3010554365454545,1.3939879677272726,1.4869204989090907,1.5798530300909088,1.672785561272727,1.765718092454545,1.8586506236363631,1.9515831548181812,2.0445156859999996,2.137448217181818,2.230380748363636,2.3233132795454545,2.416245810727273,2.509178341909091,2.6021108730909095,2.695043404272728,2.787975935454546,2.8809084666363645,2.973840997818183,3.066773529000001
35,2.895763633,3.340157043,0.01346646696969697,2.895763633,2.909230099969697,2.922696566939394,2.9361630339090907,2.9496295008787876,2.9630959678484845,2.9765624348181814,2.9900289017878783,3.003495368757575,3.016961835727272,3.030428302696969,3.043894769666666,3.0573612366363627,3.0708277036060596,3.0842941705757565,3.0977606375454534,3.1112271045151503,3.124693571484847,3.138160038454544,3.151626505424241,3.165092972393938,3.1785594393636347,3.1920259063333316,3.2054923733030285,3.2189588402727254,3.2324253072424223,3.245891774212119,3.259358241181816,3.272824708151513,3.28629117512121,3.2997576420909067,3.3132241090606036,3.3266905760303005,3.3401570429999974
36,2.895763633,3.534781688,0.019364183484848477,2.895763633,2.9151278164848486,2.9344919999696972,2.953856183454546,2.9732203669393944,2.992584550424243,3.0119487339090916,3.03131291739394,3.0506771008787887,3.0700412843636373,3.089405467848486,3.1087696513333345,3.128133834818183,3.1474980183030317,3.1668622017878802,3.186226385272729,3.2055905687575774,3.224954752242426,3.2443189357272746,3.263683119212123,3.2830473026969718,3.3024114861818203,3.321775669666669,3.3411398531515175,3.360504036636366,3.3798682201212147,3.3992324036060633,3.418596587090912,3.4379607705757604,3.457324954060609,3.4766891375454576,3.496053321030306,3.515417504515155,3.5347816880000034
37,2.895763633,3.461064539,0.017130330484848487,2.895763633,2.9128939634848487,2.9300242939696974,2.947154624454546,2.964284954939395,2.9814152854242435,2.998545615909092,3.015675946393941,3.0328062768787896,3.0499366073636383,3.067066937848487,3.0841972683333356,3.1013275988181843,3.118457929303033,3.1355882597878817,3.1527185902727304,3.169848920757579,3.1869792512424278,3.2041095817272764,3.221239912212125,3.238370242696974,3.2555005731818225,3.272630903666671,3.28976123415152,3.3068915646363686,3.3240218951212173,3.341152225606066,3.3582825560909146,3.3754128865757633,3.392543217060612,3.4096735475454607,3.4268038780303094,3.443934208515158,3.4610645390000068
38,2.895763633,3.461516927,0.01714403921212121,2.895763633,2.912907672212121,2.9300517114242424,2.9471957506363635,2.9643397898484847,2.981483829060606,2.998627868272727,3.015771907484848,3.0329159466969693,3.0500599859090904,3.0672040251212116,3.0843480643333328,3.101492103545454,3.118636142757575,3.135780181969696,3.1529242211818174,3.1700682603939385,3.1872122996060597,3.204356338818181,3.221500378030302,3.238644417242423,3.2557884564545443,3.2729324956666654,3.2900765348787866,3.3072205740909077,3.324364613303029,3.34150865251515,3.358652691727271,3.3757967309393924,3.3929407701515135,3.4100848093636347,3.427228848575756,3.444372887787877,3.461516926999998
39,2.895763633,3.169452382,0.008293598454545446,2.895763633,2.9040572314545456,2.912350829909091,2.920644428363637,2.9289380268181824,2.937231625272728,2.9455252237272735,2.953818822181819,2.9621124206363647,2.9704060190909103,2.978699617545456,2.9869932160000014,2.995286814454547,3.0035804129090926,3.011874011363638,3.0201676098181838,3.0284612082727294,3.036754806727275,3.0450484051818205,3.053342003636366,3.0616356020909117,3.0699292005454573,3.078222799000003,3.0865163974545484,3.094809995909094,3.1031035943636396,3.111397192818185,3.1196907912727307,3.1279843897272763,3.136277988181822,3.1445715866363675,3.152865185090913,3.1611587835454587,3.1694523820000042
40,2.895763633,3.437503153,0.016416349090909096,2.895763633,2.912179982090909,2.928596331181818,2.9450126802727272,2.9614290293636363,2.9778453784545453,2.9942617275454544,3.0106780766363634,3.0270944257272725,3.0435107748181816,3.0599271239090906,3.0763434729999997,3.0927598220909087,3.1091761711818178,3.125592520272727,3.142008869363636,3.158425218454545,3.174841567545454,3.191257916636363,3.207674265727272,3.224090614818181,3.24050696390909,3.2569233129999993,3.2733396620909083,3.2897560111818174,3.3061723602727264,3.3225887093636355,3.3390050584545445,3.3554214075454536,3.3718377566363626,3.3882541057272717,3.4046704548181808,3.42108680390909,3.437503152999999
41,0.0,2.697762451,0.08175037730303031,0.0,0.08175037730303031,0.16350075460606062,0.24525113190909092,0.32700150921212123,0.40875188651515154,0.49050226381818185,0.5722526411212121,0.6540030184242425,0.7357533957272728,0.8175037730303032,0.8992541503333336,0.9810045276363639,1.0627549049393943,1.1445052822424246,1.226255659545455,1.3080060368484854,1.3897564141515157,1.471506791454546,1.5532571687575765,1.6350075460606068,1.7167579233636372,1.7985083006666676,1.880258677969698,1.9620090552727283,2.0437594325757584,2.1255098098787886,2.2072601871818187,2.289010564484849,2.370760941787879,2.452511319090909,2.5342616963939393,2.6160120736969694,2.6977624509999996
42,2.719855317,3.550274222,0.025164209242424247,2.719855317,2.7450195262424244,2.770183735484849,2.7953479447272733,2.820512153969698,2.8456763632121223,2.8708405724545467,2.896004781696971,2.9211689909393956,2.94633320018182,2.9714974094242446,2.996661618666669,3.0218258279090935,3.046990037151518,3.0721542463939424,3.097318455636367,3.1224826648787913,3.147646874121216,3.1728110833636403,3.1979752926060647,3.223139501848489,3.2483037110909136,3.273467920333338,3.2986321295757626,3.323796338818187,3.3489605480606115,3.374124757303036,3.3992889665454604,3.424453175787885,3.4496173850303093,3.474781594272734,3.4999458035151583,3.5251100127575827,3.550274222000007
