,2017_a,2050_a,Diff,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
10,0.213603401,0.012080379,-0.0061067582424242425,0.213603401,0.20749664275757576,0.20138988451515152,0.1952831262727273,0.18917636803030305,0.1830696097878788,0.17696285154545457,0.17085609330303034,0.1647493350606061,0.15864257681818186,0.15253581857575763,0.1464290603333334,0.14032230209090915,0.13421554384848491,0.12810878560606068,0.12200202736363644,0.1158952691212122,0.10978851087878796,0.10368175263636373,0.09757499439393949,0.09146823615151525,0.08536147790909102,0.07925471966666678,0.07314796142424254,0.0670412031818183,0.06093444493939406,0.054827686696969816,0.04872092845454557,0.04261417021212133,0.03650741196969708,0.03040065372727284,0.024293895484848595,0.01818713724242435,0.012080379000000108
11,0.002590991,0.0,-7.851487878787878e-05,0.002590991,0.002512476121212121,0.0024339612424242422,0.0023554463636363634,0.0022769314848484845,0.0021984166060606057,0.002119901727272727,0.002041386848484848,0.001962871969696969,0.0018843570909090903,0.0018058422121212114,0.0017273273333333326,0.0016488124545454537,0.0015702975757575749,0.001491782696969696,0.0014132678181818172,0.0013347529393939383,0.0012562380606060595,0.0011777231818181806,0.0010992083030303018,0.001020693424242423,0.0009421785454545442,0.0008636636666666654,0.0007851487878787867,0.0007066339090909079,0.0006281190303030292,0.0005496041515151504,0.00047108927272727165,0.00039257439393939285,0.00031405951515151405,0.00023554463636363526,0.00015702975757575646,7.851487878787767e-05,-1.111307226797642e-18
12,0.276148433,0.010663556,-0.008044996272727273,0.276148433,0.26810343672727277,0.2600584404545455,0.25201344418181826,0.24396844790909097,0.2359234516363637,0.2278784553636364,0.21983345909090912,0.21178846281818184,0.20374346654545455,0.19569847027272727,0.187653474,0.1796084777272727,0.17156348145454542,0.16351848518181814,0.15547348890909085,0.14742849263636357,0.13938349636363628,0.131338500090909,0.12329350381818173,0.11524850754545446,0.10720351127272719,0.09915851499999992,0.09111351872727265,0.08306852245454538,0.07502352618181811,0.06697852990909084,0.05893353363636357,0.0508885373636363,0.04284354109090903,0.03479854481818176,0.026753548545454486,0.018708552272727212,0.010663555999999939
13,0.171327544,0.212272612,0.0012407596363636364,0.171327544,0.17256830363636363,0.17380906327272727,0.1750498229090909,0.17629058254545454,0.17753134218181818,0.17877210181818182,0.18001286145454545,0.1812536210909091,0.18249438072727273,0.18373514036363636,0.1849759,0.18621665963636364,0.18745741927272727,0.1886981789090909,0.18993893854545454,0.19117969818181818,0.19242045781818182,0.19366121745454545,0.1949019770909091,0.19614273672727273,0.19738349636363636,0.198624256,0.19986501563636364,0.20110577527272727,0.2023465349090909,0.20358729454545454,0.20482805418181818,0.20606881381818182,0.20730957345454545,0.2085503330909091,0.20979109272727273,0.21103185236363636,0.212272612
14,0.002404288,0.005059089,8.044851515151515e-05,0.002404288,0.002484736515151515,0.0025651850303030303,0.0026456335454545453,0.0027260820606060604,0.0028065305757575755,0.0028869790909090906,0.0029674276060606057,0.0030478761212121208,0.003128324636363636,0.003208773151515151,0.003289221666666666,0.003369670181818181,0.003450118696969696,0.0035305672121212113,0.0036110157272727264,0.0036914642424242415,0.0037719127575757566,0.0038523612727272716,0.003932809787878787,0.004013258303030303,0.004093706818181818,0.004174155333333334,0.004254603848484849,0.004335052363636365,0.00441550087878788,0.004495949393939396,0.004576397909090911,0.004656846424242427,0.004737294939393942,0.004817743454545458,0.004898191969696973,0.004978640484848489,0.0050590890000000045
15,0.086630771,0.017504462,-0.002094736636363636,0.086630771,0.08453603436363635,0.08244129772727271,0.08034656109090907,0.07825182445454543,0.07615708781818178,0.07406235118181814,0.0719676145454545,0.06987287790909086,0.06777814127272722,0.06568340463636357,0.06358866799999993,0.061493931363636296,0.05939919472727266,0.057304458090909026,0.05520972145454539,0.053114984818181755,0.05102024818181812,0.048925511545454485,0.04683077490909085,0.044736038272727215,0.04264130163636358,0.040546564999999944,0.03845182836363631,0.036357091727272674,0.03426235509090904,0.0321676184545454,0.030072881818181768,0.027978145181818133,0.025883408545454498,0.023788671909090862,0.021693935272727227,0.019599198636363592,0.017504461999999957
16,0.051220886,0.36088559,0.009383778909090907,0.051220886,0.06060466490909091,0.06998844381818181,0.07937222272727272,0.08875600163636363,0.09813978054545454,0.10752355945454545,0.11690733836363636,0.12629111727272727,0.13567489618181816,0.14505867509090906,0.15444245399999995,0.16382623290909085,0.17321001181818174,0.18259379072727264,0.19197756963636353,0.20136134854545443,0.21074512745454532,0.22012890636363622,0.2295126852727271,0.238896464181818,0.2482802430909089,0.2576640219999998,0.26704780090909075,0.27643157981818167,0.2858153587272726,0.2951991376363635,0.30458291654545444,0.31396669545454536,0.3233504743636363,0.3327342532727272,0.34211803218181813,0.35150181109090906,0.36088559
17,0.196073687,0.209482762,0.00040633560606060585,0.196073687,0.1964800226060606,0.1968863582121212,0.1972926938181818,0.1976990294242424,0.198105365030303,0.19851170063636359,0.19891803624242418,0.19932437184848478,0.19973070745454538,0.20013704306060598,0.20054337866666658,0.20094971427272718,0.20135604987878777,0.20176238548484837,0.20216872109090897,0.20257505669696957,0.20298139230303017,0.20338772790909077,0.20379406351515136,0.20420039912121196,0.20460673472727256,0.20501307033333316,0.20541940593939376,0.20582574154545435,0.20623207715151495,0.20663841275757555,0.20704474836363615,0.20745108396969675,0.20785741957575735,0.20826375518181794,0.20867009078787854,0.20907642639393914,0.20948276199999974
18,0.213603401,0.013784612,-0.006055114818181818,0.213603401,0.20754828618181817,0.20149317136363634,0.1954380565454545,0.18938294172727269,0.18332782690909086,0.17727271209090903,0.1712175972727272,0.16516248245454537,0.15910736763636354,0.15305225281818172,0.1469971379999999,0.14094202318181806,0.13488690836363623,0.1288317935454544,0.12277667872727259,0.11672156390909078,0.11066644909090896,0.10461133427272715,0.09855621945454533,0.09250110463636352,0.0864459898181817,0.08039087499999989,0.07433576018181808,0.06828064536363626,0.06222553054545445,0.05617041572727263,0.05011530090909082,0.044060186090909004,0.03800507127272719,0.031949956454545375,0.025894841636363557,0.01983972681818174,0.013784611999999922
19,0.002590991,0.0,-7.851487878787878e-05,0.002590991,0.002512476121212121,0.0024339612424242422,0.0023554463636363634,0.0022769314848484845,0.0021984166060606057,0.002119901727272727,0.002041386848484848,0.001962871969696969,0.0018843570909090903,0.0018058422121212114,0.0017273273333333326,0.0016488124545454537,0.0015702975757575749,0.001491782696969696,0.0014132678181818172,0.0013347529393939383,0.0012562380606060595,0.0011777231818181806,0.0010992083030303018,0.001020693424242423,0.0009421785454545442,0.0008636636666666654,0.0007851487878787867,0.0007066339090909079,0.0006281190303030292,0.0005496041515151504,0.00047108927272727165,0.00039257439393939285,0.00031405951515151405,0.00023554463636363526,0.00015702975757575646,7.851487878787767e-05,-1.111307226797642e-18
20,0.276148433,0.014227931,-0.007936984909090911,0.276148433,0.26821144809090913,0.26027446318181824,0.25233747827272734,0.24440049336363642,0.2364635084545455,0.22852652354545458,0.22058953863636366,0.21265255372727274,0.20471556881818181,0.1967785839090909,0.18884159899999997,0.18090461409090905,0.17296762918181813,0.1650306442727272,0.15709365936363628,0.14915667445454536,0.14121968954545444,0.13328270463636352,0.1253457197272726,0.11740873481818169,0.10947174990909078,0.10153476499999987,0.09359778009090897,0.08566079518181806,0.07772381027272715,0.06978682536363624,0.061849840454545335,0.05391285554545443,0.04597587063636352,0.03803888572727261,0.0301019008181817,0.02216491590909079,0.014227930999999878
